customer_id,gender,age,region,tenure_months,contract_type,internet_service,monthly_gb_download,streaming_package,tech_support_calls,payment_method,monthly_charges,total_charges,late_payments,account_manager,last_login_date,credit_score,churn_label
1526,Male,38,West,17,Month-to-month,No,0,Yes,1,Mailed check,99.82,1696.94,0,1,2023-08-21,594,1
1527,Male,30,North,4,Two year,No,0,No,1,Bank transfer,71.98,287.9,0,1,2023-09-16,736,0
1528,Male,74,South,24,One year,DSL,22,Yes,1,Credit card,56.05,1345.26,1,0,2023-11-06,370,0
1529,Female,66,West,15,Month-to-month,DSL,27,No,2,Credit card,64.58,968.71,0,0,2023-08-09,324,0
1530,Female,71,East,22,Two year,DSL,14,Yes,0,Mailed check,20,440,1,0,2023-02-20,673,0
1531,Female,27,East,45,Month-to-month,DSL,13,No,0,Electronic check,64.53,2903.97,1,1,2023-12-26,844,0
1532,Female,70,South,12,Two year,No,0,No,1,Credit card,90.65,1087.84,1,0,2023-02-28,757,0
1533,Female,61,South,47,One year,Fiber optic,83,No,0,Mailed check,80.19,3769.09,1,1,2023-12-02,513,0
1534,Male,64,West,28,One year,Fiber optic,69,No,2,Credit card,115.62,3237.36,1,0,2023-11-30,510,0
1535,Male,70,East,14,Two year,Fiber optic,65,Yes,1,Bank transfer,62.11,869.55,1,0,2023-10-10,840,0
1536,Female,63,East,19,Month-to-month,DSL,27,No,0,Mailed check,84.62,1607.77,0,0,2023-04-21,338,0
1537,Male,30,North,8,One year,DSL,24,No,3,Mailed check,93.78,750.26,0,1,2023-08-09,559,0
1538,Female,54,North,83,Month-to-month,Fiber optic,90,No,1,Bank transfer,140.29,11643.71,0,0,2023-08-20,394,0
1539,Female,41,West,23,Month-to-month,Fiber optic,50,No,0,Mailed check,74.34,1709.89,0,1,2023-04-27,689,0
1540,Male,19,South,1,Month-to-month,DSL,25,Yes,1,Bank transfer,38.67,38.67,1,0,2023-07-31,519,0
1541,Male,31,East,8,Month-to-month,Fiber optic,20,Yes,1,Electronic check,95.44,763.5,1,0,2023-06-23,567,1
1542,Male,27,North,20,One year,No,0,Yes,0,Bank transfer,125.97,2519.44,0,0,2023-08-21,793,0
1543,MALE,52,East,2,One year,Fiber optic,33,No,1,Electronic check,60.32,120.65,0,0,2023-07-24,365,0
1544,Male,42,West,1,One year,Fiber optic,25,No,1,Mailed check,95.23,95.23,0,0,2023-08-01,686,0
1545,Female,20,East,12,Month-to-month,Fiber optic,75,Yes,2,Bank transfer,106.86,1282.34,0,0,2023-02-18,492,0
1546,Female,34,North,9,Month-to-month,Fiber optic,1,Yes,1,Mailed check,100.51,904.61,1,0,2023-06-10,,0
1547,Female,29,East,12,Two year,Fiber optic,41,Yes,,Electronic check,73.77,885.2,1,0,2023-08-07,846,1
1548,Male,71,West,7,Month-to-month,No,0,Yes,1,Credit card,49.05,343.32,1,0,2023-06-10,474,0
1549,Male,41,South,4,One year,DSL,9,Yes,1,Credit card,67.56,270.25,1,0,2023-12-07,,0
1550,Female,46,West,24,One year,Fiber optic,33,No,0,Credit card,83.76,2010.19,0,0,2023-05-11,607,0
1551,Male,60,East,15,One year,DSL,15,No,1,Credit card,97.25,1458.7,0,0,2023-07-11,639,0
1552,Male,42,West,5,One year,DSL,33,Yes,1,Credit card,80.02,400.09,0,0,2023-03-20,379,0
1553,Male,77,East,8,Two year,Fiber optic,57,No,2,Electronic check,58.6,468.82,0,0,2023-12-18,777,0
1554,Female,82,North,18,Month-to-month,No,0,No,0,Credit card,86.66,1559.91,0,1,2023-08-31,410,0
1555,Female,45,South,2,Two year,DSL,11,Yes,2,Credit card,95.8,191.61,1,0,2023-02-04,786,0
1556,Male,33,South,4,Month-to-month,DSL,30,Yes,1,Mailed check,81.39,325.55,0,0,2023-02-16,,0
1557,Female,64,West,2,Month-to-month,DSL,20,Yes,1,Bank transfer,44.91,89.83,0,0,2023-02-13,712,1
1558,Male,75,West,34,Month-to-month,Fiber optic,50,Yes,1,Bank transfer,64.56,2194.97,1,1,2023-02-17,485,0
1559,Male,44,East,28,One year,DSL,7,No,0,Bank transfer,98.43,2756.17,0,0,2023-08-10,386,0
1560,Male,70,South,28,Month-to-month,DSL,10,No,1,Bank transfer,28.51,798.27,0,1,2023-02-19,523,0
1561,Male,59,North,26,Month-to-month,Fiber optic,33,No,1,Electronic check,20,520,0,0,2023-07-10,350,0
1562,Female,76,West,23,Month-to-month,DSL,20,No,1,Bank transfer,115.24,3975.87,0,0,2023-03-08,425,0
1563,Female,64,South,13,Two year,Fiber optic,51,Yes,0,Mailed check,85.34,1109.45,1,0,2023-10-12,445,0
1564,Female,51,South,21,Two year,Fiber optic,80,No,0,Electronic check,88.2,1852.24,0,0,2023-01-31,340,0
1565,Male,54,East,1,One year,DSL,23,Yes,0,Credit card,37.7,37.7,1,0,2023-10-28,654,0
1566,Male,23,North,20,One year,Fiber optic,4,No,0,Mailed check,92.13,1842.52,3,0,2023-10-15,744,0
1567,Male,24,South,31,Month-to-month,Fiber optic,55,No,2,Mailed check,78.26,2425.98,0,1,2023-10-15,,0
1568,Female,42,South,14,Month-to-month,Fiber optic,20,Yes,2,Credit card,22.47,471.87,1,0,2023-06-18,835,1
1569,Male,50,North,9,Two year,Fiber optic,30,Yes,1,Credit card,112.73,1014.56,0,0,2023-12-10,583,0
1570,Female,72,West,7,Month-to-month,DSL,11,Yes,1,Mailed check,74.76,523.32,0,0,2023-03-04,335,0
1571,Female,75,South,21,Month-to-month,No,0,No,0,Electronic check,58.12,1220.47,0,0,2023-07-30,576,0
1572,Female,24,North,24,Month-to-month,Fiber optic,36,Yes,2,Credit card,58.66,1407.85,2,0,2023-07-01,,0
1573,Female,74,South,41,Month-to-month,DSL,6,No,1,Bank transfer,20,820,1,0,2023-12-07,,0
1574,Female,29,West,9,Month-to-month,DSL,22,No,1,Mailed check,87.8,790.2,1,0,2023-08-05,770,0
1575,Female,33,South,30,One year,DSL,5,Yes,0,Mailed check,77.86,2335.67,0,0,2023-01-27,716,0
1576,Male,60,East,17,Month-to-month,DSL,23,No,0,Credit card,64.18,1091.02,0,0,2023-05-28,449,1
1577,Male,24,North,43,One year,Fiber optic,94,Yes,1,Credit card,108.35,4659.25,0,0,2023-11-04,703,0
1578,Female,68,North,16,Month-to-month,DSL,6,Yes,2,Bank transfer,28.48,455.75,0,0,2023-06-09,813,0
1579,Female,49,South,15,Month-to-month,DSL,17,No,1,Bank transfer,52.1,781.45,0,0,2023-06-30,740,0
1580,Male,25,West,18,Month-to-month,Fiber optic,0,No,1,Bank transfer,44.5,801,2,0,2023-02-23,545,0
1581,Female,62,West,28,One year,DSL,16,No,0,Bank transfer,61.64,1725.81,2,0,2023-10-23,345,0
1582,Female,76,North,67,Month-to-month,Fiber optic,62,Yes,1,Mailed check,72.02,4825.61,0,0,2023-09-17,374,0
1583,Male,21,East,2,One year,Fiber optic,64,Yes,4,Credit card,82.9,165.8,1,0,2023-04-19,448,0
1584,Female,84,West,2,One year,DSL,20,Yes,1,Electronic check,59.59,119.18,0,0,2023-03-21,705,0
1585,Female,46,South,56,One year,Fiber optic,67,No,0,Credit card,43.68,3669.06,0,1,2023-12-03,302,0
1586,Female,46,West,16,Month-to-month,Fiber optic,100,Yes,,Credit card,120.58,1929.28,0,1,2023-09-04,308,1
1587,Male,45,North,20,Month-to-month,DSL,37,No,0,Bank transfer,142.35,2846.98,2,1,2023-04-25,813,0
1588,Male,61,West,14,Month-to-month,DSL,14,Yes,0,Bank transfer,74.3,1040.18,1,0,2023-02-25,537,1
1589,Male,21,West,2,One year,Fiber optic,20,Yes,0,Mailed check,47.3,94.59,1,0,2023-06-29,839,0
1590,Female,26,West,30,Month-to-month,No,0,No,1,Bank transfer,114.26,3427.91,0,0,2023-10-12,589,0
1591,Female,22,East,28,Two year,Fiber optic,41,No,1,Mailed check,26.6,744.72,1,0,2023-07-08,480,0
1592,Male,73,South,8,Two year,DSL,10,No,0,Credit card,59.96,479.65,1,0,2023-02-28,614,1
1593,Female,67,West,8,Month-to-month,Fiber optic,59,Yes,1,Credit card,49.12,392.93,1,0,2023-05-23,,0
1594,Female,32,South,37,Month-to-month,Fiber optic,26,No,0,Credit card,35.21,1302.92,0,1,2023-10-21,382,1
1595,Female,49,South,2,One year,Fiber optic,48,No,3,Mailed check,61.6,123.2,0,0,2023-04-26,,0
1596,Female,45,East,43,Month-to-month,Fiber optic,66,No,1,Mailed check,44.07,1895.22,0,0,2023-08-08,498,0
1597,Female,39,West,6,Month-to-month,Fiber optic,47,No,1,Mailed check,70.38,422.28,0,0,2023-10-15,591,0
1598,Male,34,West,18,Two year,No,0,Yes,1,Bank transfer,70.82,1274.68,0,0,2023-11-15,382,0
1599,Female,76,South,55,Month-to-month,Fiber optic,31,Yes,0,Electronic check,51.36,2824.8,1,0,2023-11-11,565,0
1600,Male,74,West,23,Two year,Fiber optic,73,No,0,Bank transfer,58.88,1354.35,0,0,2023-12-12,716,0
1601,Female,43,East,11,One year,DSL,1,No,2,Electronic check,63.07,693.82,0,1,2023-11-26,318,0
1602,Male,42,North,24,One year,No,0,Yes,0,Bank transfer,94.3,2263.09,2,0,2023-10-13,829,0
1603,Female,27,South,9,Month-to-month,No,0,No,1,Credit card,65.55,589.92,0,0,2023-01-14,670,0
1604,Male,62,South,7,Month-to-month,DSL,16,No,0,Mailed check,94.74,663.19,0,1,2023-11-08,322,1
1605,Female,28,South,115,One year,Fiber optic,49,No,2,Bank transfer,87.57,15106.575,0,0,2023-12-03,684,0
1606,Male,70,West,28,Month-to-month,DSL,20,Yes,1,Mailed check,87.15,3660.135,0,0,2023-12-22,821,0
1607,Female,45,East,21,Month-to-month,Fiber optic,53,Yes,1,Bank transfer,111.64,2344.34,0,0,2023-05-17,678,0
1608,Male,82,East,9,Month-to-month,Fiber optic,62,Yes,1,Credit card,36.42,327.76,0,0,2023-01-15,,0
1609,Female,66,West,2,Month-to-month,DSL,19,No,0,Mailed check,55.8,111.61,1,0,2023-04-03,443,0
1610,Male,64,South,1,Month-to-month,No,0,No,0,Credit card,122.9,122.9,0,0,2023-05-20,503,0
1611,Male,69,West,17,One year,DSL,16,No,1,Electronic check,62.28,1588.155,3,0,2023-12-26,,0
1612,Female,71,South,29,Month-to-month,Fiber optic,41,Yes,1,Mailed check,20,580,0,0,2023-06-08,691,0
1613,Female,77,West,16,Month-to-month,Fiber optic,37,Yes,2,Bank transfer,63.91,1022.58,0,0,2023-06-23,600,0
1614,Male,74,North,37,One year,DSL,27,No,1,Mailed check,74.05,2739.78,0,0,2023-06-29,804,0
1615,Female,64,West,1,Two year,DSL,13,No,1,Electronic check,20,20,0,0,2023-01-04,,0
1616,Male,48,South,10,Month-to-month,DSL,28,No,1,Electronic check,110.02,1100.18,3,0,2023-04-03,828,1
1617,Male,63,South,6,Month-to-month,Fiber optic,50,No,1,Bank transfer,48.59,291.53,0,0,2023-03-15,,1
1618,Male,43,West,12,One year,Fiber optic,39,No,2,Credit card,79.86,958.28,2,0,2023-10-17,811,0
1619,Female,22,South,2,Two year,DSL,26,Yes,0,Mailed check,63.22,126.44,0,0,2023-12-03,634,0
1620,Male,69,East,62,One year,DSL,12,Yes,1,Credit card,31.35,1943.67,0,0,2023-07-25,808,0
1621,Male,71,South,6,One year,DSL,26,Yes,0,Credit card,37.88,227.31,0,0,2023-02-05,355,0
1622,Female,50,East,52,Month-to-month,Fiber optic,54,Yes,0,Bank transfer,41.95,2181.27,0,0,2023-03-14,429,0
1623,Female,67,South,12,One year,Fiber optic,38,No,2,Mailed check,102.57,1230.84,1,0,2023-11-21,397,1
1624,Female,55,North,85,Month-to-month,DSL,25,Yes,2,Electronic check,65.57,5573.78,1,0,2023-01-16,721,0
1625,Female,44,South,17,One year,Fiber optic,60,Yes,1,Bank transfer,54.34,1385.775,0,0,2023-02-16,379,0
1626,Male,32,South,54,One year,DSL,31,No,1,Credit card,41.96,2265.93,0,1,2023-09-29,587,0
1627,Male,78,North,1,Two year,No,0,Yes,0,Electronic check,105.88,105.88,1,0,2023-04-21,468,0
1628,Male,38,South,28,Month-to-month,No,0,No,0,Credit card,113.93,3189.93,2,0,2023-07-12,378,0
1629,Male,63,South,47,Month-to-month,Fiber optic,69,Yes,,Mailed check,105.54,4960.49,2,1,2023-08-03,370,1
1630,Female,23,North,4,One year,No,0,No,2,Credit card,84.77,339.09,1,0,2023-08-21,562,0
1631,MALE,55,East,3,One year,No,0,No,0,Electronic check,78.69,236.08,0,0,2023-06-24,829,1
1632,Male,79,West,12,One year,No,0,No,1,Mailed check,33.52,402.26,0,0,2023-03-22,509,0
1633,Female,79,North,55,Month-to-month,Fiber optic,59,Yes,0,Bank transfer,62.63,3444.4,1,1,2023-07-09,416,0
1634,Male,63,East,16,Month-to-month,DSL,8,Yes,2,Credit card,49.48,791.75,1,1,2023-06-09,376,0
1635,MALE,30,East,15,One year,DSL,44,No,1,Mailed check,20,300,1,0,2023-06-16,614,0
1636,Male,20,South,4,Month-to-month,DSL,5,Yes,1,Mailed check,101.71,406.85,1,0,2023-10-18,310,0
1637,Male,23,East,1,Two year,Fiber optic,68,No,0,Bank transfer,49.13,49.13,0,0,2023-11-02,,0
1638,Male,25,South,34,Month-to-month,DSL,24,No,2,Bank transfer,105.88,3599.86,1,0,2023-02-13,306,1
1639,Male,61,East,2,One year,DSL,8,No,0,Electronic check,96.45,192.9,0,0,2023-01-27,848,0
1640,Female,50,North,21,One year,Fiber optic,47,No,3,Mailed check,86.7,1820.73,1,0,2023-03-21,560,0
1641,Female,67,East,50,One year,DSL,19,No,2,Mailed check,88.39,4419.33,0,0,2023-03-22,811,0
1642,Male,28,East,5,Month-to-month,Fiber optic,76,No,0,Electronic check,51.54,257.7,1,1,2023-11-13,499,0
1643,Male,45,North,22,Two year,No,0,No,0,Credit card,125.74,2766.18,0,0,2023-01-26,629,0
1644,Female,58,South,2,Month-to-month,Fiber optic,35,Yes,1,Mailed check,71.29,142.59,1,0,2023-12-12,,1
1645,Male,33,West,19,One year,Fiber optic,44,Yes,0,Mailed check,79.06,1502.1,2,0,2023-02-11,354,0
1646,Male,65,South,4,Month-to-month,Fiber optic,3,Yes,1,Credit card,50.53,202.11,1,0,2023-05-20,520,0
1647,Male,73,East,27,Month-to-month,Fiber optic,84,Yes,1,Bank transfer,42.07,1135.76,0,1,2023-08-15,391,0
1648,Female,81,West,8,Month-to-month,DSL,9,Yes,1,Bank transfer,84.32,674.55,2,0,2023-12-05,355,1
1649,Male,76,East,13,Month-to-month,No,0,Yes,1,Bank transfer,76.53,994.83,1,0,2023-08-06,478,0
1650,Female,79,East,19,Two year,DSL,23,No,3,Electronic check,46.32,880.07,0,1,2023-09-06,360,0
1651,Male,28,West,4,Month-to-month,DSL,18,Yes,1,Credit card,26.85,107.39,1,0,2023-11-07,416,0
1652,Female,35,West,28,One year,Fiber optic,48,No,3,Bank transfer,31.9,893.26,1,0,2023-08-15,535,0
1653,Female,36,South,8,Two year,DSL,28,Yes,1,Electronic check,105.88,847.07,0,0,2023-08-01,332,0
1654,Male,72,South,22,Month-to-month,DSL,36,No,,Credit card,51.6,1135.25,0,0,2023-05-20,542,1
1655,Female,43,South,4,One year,DSL,22,Yes,3,Bank transfer,59.83,239.33,1,0,2023-04-21,373,0
1656,Male,23,West,24,Month-to-month,DSL,26,Yes,2,Mailed check,113.51,2724.24,0,0,2023-09-20,320,0
1657,Female,21,East,3,Month-to-month,DSL,23,Yes,3,Mailed check,36.34,109.01,0,0,2023-02-28,453,1
1658,Male,46,North,12,Month-to-month,DSL,30,Yes,0,Bank transfer,48.19,578.28,0,1,2023-06-26,553,0
1659,Male,76,West,6,Two year,Fiber optic,40,Yes,1,Bank transfer,46.94,281.62,1,1,2023-08-09,,0
1660,Female,34,South,28,Month-to-month,No,0,No,2,Electronic check,118.54,3319.18,0,0,2023-02-26,448,0
1661,Male,60,North,7,One year,DSL,30,No,1,Mailed check,129.8,908.61,0,0,2023-05-26,601,0
1662,Male,83,East,43,One year,No,0,Yes,0,Credit card,92.55,3979.52,0,1,2023-12-14,596,0
1663,Female,51,South,45,Two year,DSL,31,No,2,Bank transfer,93.5,4207.57,0,0,2023-12-14,790,0
1664,Male,25,West,5,Month-to-month,DSL,30,No,0,Credit card,52.59,262.95,1,0,2023-10-31,343,0
1665,Male,30,South,20,One year,DSL,13,No,0,Bank transfer,128.42,2568.4,0,0,2023-09-07,,1
1666,Female,25,West,2,One year,Fiber optic,46,No,0,Mailed check,78.03,156.06,4,0,2023-09-27,543,0
1667,Female,82,East,10,One year,Fiber optic,54,Yes,1,Bank transfer,95.59,955.93,1,0,2023-12-08,718,0
1668,Male,60,North,25,Two year,Fiber optic,22,Yes,1,Credit card,66.83,1670.86,2,0,2023-06-07,816,0
1669,Male,56,West,500,Two year,Fiber optic,81,No,1,Mailed check,61.96,1363.1,0,0,2023-01-24,361,0
1670,Female,76,East,20,Month-to-month,Fiber optic,49,Yes,2,Bank transfer,119.89,3596.745,0,0,2023-04-23,837,0
1671,Female,61,South,7,Month-to-month,Fiber optic,55,Yes,3,Mailed check,86.19,603.34,1,1,2023-07-22,616,0
1672,Male,26,South,10,Month-to-month,No,0,Yes,1,Electronic check,113.54,1135.41,1,0,2023-11-03,734,0
1673,male,54,West,3,Month-to-month,DSL,14,Yes,3,Credit card,77.66,232.98,0,0,2023-01-29,680,0
1674,Male,53,South,26,Month-to-month,DSL,6,No,1,Bank transfer,44.55,1158.27,1,0,2023-01-04,335,0
1675,Male,45,North,15,Month-to-month,Fiber optic,37,No,0,Bank transfer,52.5,787.5,0,0,2023-04-15,841,0
1676,Male,59,North,25,Month-to-month,Fiber optic,54,No,0,Bank transfer,73.09,1827.22,1,0,2023-06-04,,0
1677,Male,60,South,6,Two year,DSL,26,Yes,2,Credit card,51.2,307.23,0,0,2023-04-19,332,0
1678,Male,59,West,8,Month-to-month,DSL,21,No,1,Electronic check,36.78,294.21,0,0,2023-03-12,651,0
1679,Female,83,South,9,Two year,Fiber optic,56,No,3,Credit card,106.04,954.38,0,0,2023-05-11,554,0
1680,male,72,South,1,Month-to-month,Fiber optic,43,No,2,Bank transfer,53.65,53.65,0,0,2023-05-29,349,0
1681,Female,65,North,9,One year,DSL,24,No,1,Credit card,74.15,667.31,0,0,2023-06-17,322,0
1682,Female,39,South,33,Two year,No,0,Yes,0,Bank transfer,78.88,2603.17,0,0,2023-03-03,553,0
1683,Male,44,West,46,Month-to-month,Fiber optic,79,No,1,Credit card,52.36,2408.35,0,0,2023-01-04,693,0
1684,Male,84,South,15,Month-to-month,Fiber optic,64,Yes,0,Mailed check,113.52,1702.86,1,1,2023-09-12,572,1
1685,Male,30,West,13,Month-to-month,Fiber optic,66,Yes,2,Credit card,36.49,474.31,0,0,2023-08-09,549,0
1686,Male,62,South,1,Month-to-month,No,0,No,1,Bank transfer,77.85,77.85,0,0,2023-03-31,536,1
1687,Female,27,North,43,Two year,DSL,22,Yes,2,Bank transfer,77.38,3327.49,0,0,2023-03-08,531,0
1688,m,26,West,1,Two year,DSL,4,Yes,0,Credit card,68.37,68.37,0,0,2023-07-14,727,0
1689,Male,71,South,58,Month-to-month,Fiber optic,29,No,0,Credit card,31.09,1803.37,0,0,2023-09-30,541,0
1690,Female,44,East,14,Month-to-month,Fiber optic,59,No,1,Mailed check,96.12,1345.74,2,0,2023-12-27,433,1
1691,Female,51,West,9,Month-to-month,DSL,19,No,0,Electronic check,92.31,830.75,0,0,2023-04-28,370,0
1692,Female,18,North,52,Month-to-month,No,0,No,0,Electronic check,49.73,3879.165,1,1,2023-09-14,764,0
1693,Female,49,North,1,One year,Fiber optic,58,No,0,Mailed check,91.22,91.22,1,0,2023-10-14,720,0
1694,Male,84,East,18,Month-to-month,DSL,36,Yes,0,Electronic check,81.25,1462.45,2,0,2023-12-09,609,0
1695,MALE,37,South,16,One year,DSL,27,No,2,Electronic check,31.58,505.31,0,0,2023-07-01,578,0
1696,Female,52,North,5,Month-to-month,DSL,32,Yes,2,Bank transfer,44.38,221.91,0,0,2023-02-06,518,0
1697,Male,34,North,12,Month-to-month,Fiber optic,51,Yes,,Bank transfer,104.15,1249.78,0,0,2023-07-23,606,1
1698,Male,35,North,22,One year,No,0,No,2,Bank transfer,79.28,2616.315,1,1,2023-01-22,613,0
1699,Male,62,West,26,Month-to-month,Fiber optic,33,Yes,0,Credit card,53.07,1379.84,0,0,2023-08-12,702,0
1700,Female,70,North,1,Two year,No,0,Yes,0,Credit card,44.25,44.25,1,1,2023-01-10,787,0
1701,Male,82,South,56,Two year,No,0,No,1,Electronic check,54.54,3054.14,0,0,2023-08-24,704,0
1702,Female,18,East,4,Month-to-month,Fiber optic,48,No,1,Credit card,56.67,226.66,0,0,2023-02-09,678,1
1703,Male,75,South,6,Month-to-month,Fiber optic,33,Yes,1,Bank transfer,44.62,267.73,1,0,2023-06-10,580,0
1704,Male,43,North,7,Two year,Fiber optic,81,Yes,1,Credit card,20,140,1,0,2023-10-22,626,0
1705,Male,37,West,1,Two year,Fiber optic,65,Yes,1,Electronic check,104.2,104.2,0,0,2023-08-08,334,0
1706,Female,27,North,3,Two year,DSL,25,Yes,1,Bank transfer,99.12,297.36,0,0,2023-10-21,369,0
1707,Male,76,West,86,Month-to-month,Fiber optic,74,Yes,4,Electronic check,31.8,2735,1,0,2023-07-27,659,0
1708,Female,58,West,8,Two year,DSL,0,No,2,Credit card,74.09,592.71,0,0,2023-12-30,707,0
1709,Female,22,South,3,Month-to-month,No,0,No,0,Mailed check,42.93,128.8,3,0,2023-11-24,,0
1710,Female,82,East,3,One year,No,0,No,0,Mailed check,62.15,186.46,0,0,2023-08-02,683,0
1711,Male,34,South,26,Two year,DSL,25,No,1,Bank transfer,59.66,1551.08,0,0,2023-05-29,380,0
1712,Male,39,South,39,Month-to-month,DSL,6,Yes,2,Electronic check,57.16,2229.43,1,0,2023-02-28,737,0
1713,Male,58,West,6,Two year,Fiber optic,49,No,0,Mailed check,130.09,780.53,0,0,2023-07-27,549,0
1714,Male,28,West,1,Month-to-month,Fiber optic,43,No,0,Mailed check,56.79,56.79,0,0,2023-01-11,337,1
1715,Female,73,South,6,Two year,DSL,26,Yes,0,Bank transfer,45.75,274.51,0,0,2023-06-16,,0
1716,Female,68,East,2,Month-to-month,Fiber optic,54,Yes,0,Bank transfer,47.12,94.25,1,1,2023-03-29,,1
1717,Female,38,West,3,Two year,DSL,33,Yes,2,Electronic check,101.31,455.91,1,1,2023-11-13,436,0
1718,Male,43,West,12,Month-to-month,DSL,13,No,1,Mailed check,20.44,245.24,1,0,2023-08-24,760,0
1719,Female,36,East,6,One year,DSL,27,No,0,Electronic check,47.12,282.73,0,0,2023-12-20,,0
1720,Male,77,South,15,One year,DSL,21,Yes,1,Electronic check,113.4,2551.605,0,0,2023-07-05,604,0
1721,Female,64,South,6,Month-to-month,Fiber optic,17,Yes,2,Bank transfer,77.32,463.92,0,1,2023-02-15,528,0
1722,Male,43,West,57,Month-to-month,No,0,No,1,Electronic check,75.76,4318.19,0,0,2023-08-12,482,0
1723,Male,57,North,48,One year,Fiber optic,31,Yes,3,Credit card,133.96,6430.29,0,1,2023-02-24,766,0
1724,Female,22,East,17,Month-to-month,Fiber optic,47,Yes,0,Electronic check,77.39,1315.64,2,1,2023-05-05,,0
1725,Female,38,South,9,One year,DSL,31,Yes,3,Mailed check,48.75,438.79,0,0,2023-08-12,367,0
1726,Female,21,South,10,Month-to-month,Fiber optic,59,No,2,Electronic check,61.54,615.38,0,0,2023-10-29,849,0
1727,Female,40,South,11,Two year,DSL,8,No,1,Credit card,35.94,395.31,0,0,2023-07-25,604,0
1728,Male,32,West,27,Month-to-month,Fiber optic,47,No,0,Credit card,107.68,2907.31,0,0,2023-09-26,394,0
1729,Female,25,North,13,Month-to-month,No,0,Yes,0,Mailed check,87.24,1134.08,0,0,2023-02-10,545,1
1730,Female,58,East,39,Month-to-month,DSL,40,Yes,2,Mailed check,103.73,4045.56,1,0,2023-07-22,378,0
1731,Female,36,North,58,Month-to-month,Fiber optic,52,No,0,Electronic check,106.39,6170.59,0,0,2023-06-08,732,0
1732,Male,63,North,9,Month-to-month,DSL,16,Yes,0,Credit card,57.57,518.16,1,0,2023-06-23,579,0
1733,Male,45,South,17,Month-to-month,DSL,24,Yes,1,Credit card,41.66,708.18,0,0,2023-04-24,668,0
1734,Female,32,East,2,Two year,DSL,27,No,1,Electronic check,68.45,136.9,0,1,2023-06-20,578,0
1735,Male,54,South,5,One year,DSL,15,Yes,2,Mailed check,43.82,219.09,2,0,2023-03-28,650,0
1736,Female,18,South,11,One year,DSL,25,Yes,3,Credit card,74.95,824.44,1,0,2023-02-09,525,0
1737,Male,84,North,5,Month-to-month,DSL,16,Yes,1,Electronic check,103.96,779.715,1,0,2023-09-19,705,0
1738,Male,41,South,42,One year,Fiber optic,64,Yes,2,Mailed check,64.96,2728.14,0,0,2023-11-21,745,0
1739,Male,44,West,4,Month-to-month,DSL,21,No,2,Electronic check,74.5,298,1,1,2023-02-28,622,0
1740,Male,57,West,13,One year,Fiber optic,59,Yes,1,Mailed check,67.18,873.4,0,0,2023-09-29,372,0
1741,Female,80,South,19,Month-to-month,No,0,No,2,Mailed check,94.08,1787.55,0,0,2023-09-19,,0
1742,Female,78,East,24,Month-to-month,Fiber optic,34,No,1,Credit card,49.97,1798.8,0,0,2023-04-10,620,0
1743,Female,53,West,10,Month-to-month,DSL,11,No,1,Bank transfer,20,200,0,0,2023-06-28,321,0
1744,Male,41,North,41,Two year,DSL,29,No,1,Credit card,84.13,5173.755,0,0,2023-06-29,478,0
1745,Female,41,West,17,Month-to-month,No,0,Yes,4,Electronic check,99.64,1693.8,1,0,2023-11-27,408,0
1746,Female,21,West,12,One year,Fiber optic,48,Yes,0,Mailed check,83.39,1000.69,1,0,2023-03-17,671,0
